"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness"
"126",NA,NA,3,"Main",29,0.909240899998622,"down",1,270,"down",0.131224489795918,"conf",0.47,"1.5750127999999677","2.6877434067282655",3.94304143677739,0.731959917544785,6,22,"M","R"
"127",NA,NA,3,"Main",30,0.688723100000061,"down",1,270,"down",0.151428571428571,"conf",0.8,"2.1423294999985956","4.968436602803703",2.43956998605489,0.736728737791587,6,22,"M","R"
"128",NA,NA,3,"Main",31,1.80674650000037,"down",1,270,"down",0.131224489795918,"control",0.08,"1.5044166000006953","3.371048009454668",1.06721641229338,0.527440427809737,6,22,"M","R"
"129",NA,NA,3,"Main",32,0.562361000000237,"up",1,90,"up",0.151428571428571,"conf",0.68,"1.3863168000007136","4.030083338493814",1.95490019977513,0.29042013334569,6,22,"M","R"
"130",NA,NA,3,"Main",33,0.607866500000455,"down",1,270,"down",0.111020408163265,"control",0.08,"2.3326087999994343","2.7459646686021655",2.15599931768751,0.515311483187459,6,22,"M","R"
"131",NA,NA,3,"Main",34,0.603246100001343,"up",0,270,"down",0.131224489795918,"control",0.04,"1.6944227000003593","4.779905650356775",2.81118513370612,0.564814265956087,6,22,"M","R"
"132",NA,NA,3,"Main",35,0.653279600001042,"up",1,90,"up",0.0504081632653061,"control",0.05,"1.345949799999289","3.9938924199820547",2.51850640692457,0.502566379663069,6,22,"M","R"
"133",NA,NA,3,"Main",36,1.09608020000087,"up",0,270,"down",0.0706122448979592,"conf",0.08,"1.7909583000000566","2.524344568666172",2.72909547219367,0.498637470943368,6,22,"M","R"
"134",NA,NA,3,"Main",37,0.635204400001385,"up",1,90,"up",0.151428571428571,"conf",0.73,"1.6296060000004218","3.642722085384066",1.97846849970474,0.721589611506425,6,22,"M","R"
"135",NA,NA,3,"Main",38,0.553111600000193,"up",1,90,"up",0.111020408163265,"control",0.79,"2.061273799999981","3.3296101813193406",2.61019030904869,0.380333535759161,6,22,"M","R"
"136",NA,NA,3,"Main",39,0.635181300000113,"up",0,270,"down",0.0504081632653061,"conf",0.81,"2.054857400000401","3.751077229371595",3.01346279134507,0.424077104261439,6,22,"M","R"
"137",NA,NA,3,"Main",40,0.717599099998552,"up",1,90,"up",0.0504081632653061,"conf",0.71,"1.5279834999982995","2.9598120138738606",2.91919221821188,0.587915948673608,6,22,"M","R"
"138",NA,NA,3,"Main",41,0.577944800001205,"up",1,90,"up",0.131224489795918,"control",0.95,"0.9469927000009193","3.417638571070529",1.22558780183102,0.736461528972036,6,22,"M","R"
"139",NA,NA,3,"Main",42,0.586590400000205,"up",1,90,"up",0.151428571428571,"control",0.95,"1.4174800000000687","2.7231511023182153",2.00065034653611,0.584507392797398,6,22,"M","R"
"140",NA,NA,3,"Main",43,0.528995900000155,"up",1,90,"up",0.0908163265306122,"conf",0.98,"1.0005072000003565","2.0965495092219673",3.56429069042507,0.589928969529925,6,22,"M","R"
