"","gm[1]","gm[2]","gm[3]","gm[4]","gm[5]","gm[6]","gm[7]","gm[8]","gm[9]","draw","tau_u[1]","tau_u[2]","tau_u[3]","tau_u[4]","tau_u[5]","tau_u[6]","tau_u[7]","tau_u[8]","tau_u[9]","L_u[1,1]","L_u[2,1]","L_u[3,1]","L_u[4,1]","L_u[5,1]","L_u[6,1]","L_u[7,1]","L_u[8,1]","L_u[9,1]","L_u[1,2]","L_u[2,2]","L_u[3,2]","L_u[4,2]","L_u[5,2]","L_u[6,2]","L_u[7,2]","L_u[8,2]","L_u[9,2]","L_u[1,3]","L_u[2,3]","L_u[3,3]","L_u[4,3]","L_u[5,3]","L_u[6,3]","L_u[7,3]","L_u[8,3]","L_u[9,3]","L_u[1,4]","L_u[2,4]","L_u[3,4]","L_u[4,4]","L_u[5,4]","L_u[6,4]","L_u[7,4]","L_u[8,4]","L_u[9,4]","L_u[1,5]","L_u[2,5]","L_u[3,5]","L_u[4,5]","L_u[5,5]","L_u[6,5]","L_u[7,5]","L_u[8,5]","L_u[9,5]","L_u[1,6]","L_u[2,6]","L_u[3,6]","L_u[4,6]","L_u[5,6]","L_u[6,6]","L_u[7,6]","L_u[8,6]","L_u[9,6]","L_u[1,7]","L_u[2,7]","L_u[3,7]","L_u[4,7]","L_u[5,7]","L_u[6,7]","L_u[7,7]","L_u[8,7]","L_u[9,7]","L_u[1,8]","L_u[2,8]","L_u[3,8]","L_u[4,8]","L_u[5,8]","L_u[6,8]","L_u[7,8]","L_u[8,8]","L_u[9,8]","L_u[1,9]","L_u[2,9]","L_u[3,9]","L_u[4,9]","L_u[5,9]","L_u[6,9]","L_u[7,9]","L_u[8,9]","L_u[9,9]"
"770",-0.0885921,-4.48986,-2.22612,-1.16445,0.328625,-6.5799,1.88713,0.0360969,0.020302,770,0.140447,2.50027,0.185429,0.453851,0.197572,1.55424,0.633752,0.014661,0.0811426,1,0.0995586,0.316589,-0.375431,-0.000410694,0.0694514,-0.0239327,0.0327922,-0.221026,0,0.995032,-0.413628,-0.313606,-0.151273,-0.0534587,0.417631,-0.0797898,-0.35237,0,0,0.853629,0.387213,-0.10661,0.568598,0.387096,-0.394003,0.230829,0,0,0,0.781517,-0.269097,0.137949,0.464164,-0.385751,-0.244042,0,0,0,0,0.945165,-0.266993,-0.0351108,0.530991,-0.169657,0,0,0,0,0,0.760723,-0.367172,0.197322,-0.58463,0,0,0,0,0,0,0.568922,0.126054,0.0762506,0,0,0,0,0,0,0,0.593076,0.124047,0,0,0,0,0,0,0,0,0.567774
"771",-0.135921,-2.21718,-2.13521,-0.840192,0.088191,-4.33087,2.3691,0.0146998,0.0595285,771,0.299687,1.45631,0.549132,0.363638,0.162412,0.357666,0.64319,0.0132739,0.0477418,1,-0.0820646,-0.240977,-0.341725,-0.110676,-0.33579,-0.185427,0.011446,-0.0280711,0,0.996627,0.137372,0.314352,-0.319879,-0.165581,-0.168653,-0.147891,-0.402745,0,0,0.96076,0.495571,0.0203049,-0.0699705,0.119736,-0.134702,-0.333518,0,0,0,0.734041,0.0232612,-0.0795682,0.10055,0.255352,-0.31493,0,0,0,0,0.940465,-0.0664112,-0.117019,-0.63906,0.252987,0,0,0,0,0,0.918798,-0.126545,0.0188514,0.0471621,0,0,0,0,0,0,0.939691,-0.0804052,-0.320165,0,0,0,0,0,0,0,0.692409,-0.0258903,0,0,0,0,0,0,0,0,0.676159
"772",-0.124781,-4.27524,-2.05991,-0.952886,0.145895,-3.16181,2.32907,0.0350858,0.0351385,772,0.169965,2.30524,0.369941,0.784581,0.04098,1.42612,0.858175,0.0298779,0.0635107,1,0.305661,-0.157521,-0.482714,-0.468244,-0.0981667,0.0523161,-0.00742433,-0.290197,0,0.952141,-0.019439,-0.34178,-0.195256,-0.0795867,0.309028,0.138926,-0.694867,0,0,0.987324,-0.0992371,0.295997,-0.225858,-0.0617199,-0.189427,-0.122653,0,0,0,0.800203,-0.0490713,0.467409,0.176165,-0.136573,-0.155163,0,0,0,0,0.807837,0.084981,-0.195482,0.357821,-0.257214,0,0,0,0,0,0.841026,-0.42737,0.228149,-0.173016,0,0,0,0,0,0,0.80378,0.0653601,0.295583,0,0,0,0,0,0,0,0.861249,0.0307102,0,0,0,0,0,0,0,0,0.457624
"773",-0.248228,-3.5929,-2.09645,-0.790095,0.186284,-4.44428,2.27964,-0.00205888,0.0711739,773,0.503338,1.61934,0.448428,0.374704,0.0223836,0.741754,0.736734,0.0171596,0.0813146,1,-0.144339,0.204192,-0.316903,0.031876,-0.0727882,0.493443,0.161993,-0.370013,0,0.989528,-0.360941,-0.310958,0.404769,0.109557,-0.0359503,-0.0477528,-0.572647,0,0,0.90996,-0.0654042,-0.159522,-0.152537,-0.230011,-0.554084,-0.439532,0,0,0,0.893644,-0.277864,0.074878,0.196871,-0.368113,-0.195611,0,0,0,0,0.855857,0.107015,0.198804,-0.0051487,0.0142798,0,0,0,0,0,0.970759,-0.106626,-0.0623068,0.275677,0,0,0,0,0,0,0.78273,-0.481211,0.183832,0,0,0,0,0,0,0,0.541746,0.365341,0,0,0,0,0,0,0,0,0.245447
"774",-0.340602,-3.81246,-2.02537,-0.755095,0.20353,-5.16853,2.4748,0.00794869,0.11229,774,0.398979,1.27366,0.309074,0.413552,0.0199787,1.24934,0.751138,0.000863026,0.0816003,1,-0.127241,0.0317949,-0.42049,-0.40304,-0.10224,0.258496,0.614018,-0.268503,0,0.991872,-0.36624,0.00618112,0.186649,-0.0747751,-0.0469978,0.0350892,-0.558088,0,0,0.929977,-0.15535,-0.27546,-0.164392,-0.233702,-0.37671,-0.391323,0,0,0,0.893877,0.0736745,0.354362,0.181704,-0.220332,-0.0187176,0,0,0,0,0.849361,-0.268011,0.257974,-0.238239,-0.0381205,0,0,0,0,0,0.87151,-0.214131,0.136352,0.145694,0,0,0,0,0,0,0.854947,-0.202835,0.489893,0,0,0,0,0,0,0,0.561072,0.379708,0,0,0,0,0,0,0,0,0.236869
"775",-0.215499,-3.47027,-1.95299,-0.831186,0.16514,-5.51361,2.45083,0.0293797,0.0801763,775,0.335767,1.19107,0.349084,0.459367,0.0310837,2.9432,0.77659,0.00169113,0.122217,1,-0.175018,0.153611,-0.296617,-0.520975,-0.215723,0.102313,0.742107,-0.103049,0,0.984565,-0.520838,-0.0327162,-0.00351923,0.0202649,-0.196187,0.0934347,-0.361352,0,0,0.839721,-0.322008,-0.260081,-0.281985,-0.0797246,-0.345581,-0.476573,0,0,0,0.898476,0.0789558,0.419525,0.168705,-0.196223,-0.0965714,0,0,0,0,0.809133,-0.426356,0.350685,-0.317031,-0.395334,0,0,0,0,0,0.718162,-0.130848,0.0794376,0.136891,0,0,0,0,0,0,0.880979,-0.277366,0.45756,0,0,0,0,0,0,0,0.31443,0.398836,0,0,0,0,0,0,0,0,0.280888
"776",-0.140228,-2.21911,-2.99065,-1.10089,0.219622,-5.20834,2.06042,0.00876363,0.0157449,776,0.287877,3.40498,1.20472,0.555923,0.196871,2.38062,0.665072,0.0190338,0.0567769,1,0.223179,-0.237431,0.0705501,0.46416,0.327755,-0.300459,-0.233812,0.241176,0,0.974778,-0.0705877,0.0549799,0.0724937,0.126575,0.317256,0.245446,0.0311123,0,0,0.968836,0.455285,0.387936,0.283806,0.431997,-0.069507,0.618158,0,0,0,0.885842,-0.0693031,0.0708841,0.424139,-0.703799,-0.36575,0,0,0,0,0.789938,0.396415,-0.0234444,0.00187194,-0.181373,0,0,0,0,0,0.796141,0.0271072,-0.28838,-0.269249,0,0,0,0,0,0,0.664284,-0.134391,-0.193695,0,0,0,0,0,0,0,0.532632,-0.163667,0,0,0,0,0,0,0,0,0.50525
"777",-0.132108,-1.73475,-3.21811,-1.39136,0.187039,-6.32545,1.77504,-0.0152142,0.025713,777,0.276521,2.13437,1.66016,0.535325,0.0594422,0.378036,0.766043,0.0372654,0.136287,1,0.356988,-0.156921,-0.0270709,0.0568717,0.325847,0.111825,0.160618,0.408437,0,0.934109,-0.14781,-0.502053,-0.293486,-0.292523,0.120527,-0.121435,-0.0765063,0,0,0.976488,0.174565,0.0771244,0.578113,0.775243,0.382641,0.467267,0,0,0,0.846603,0.0900469,0.347788,0.432801,-0.52386,-0.0865866,0,0,0,0,0.946876,0.285878,-0.171826,0.207733,0.0594546,0,0,0,0,0,0.520919,0.047811,0.174488,-0.513568,0,0,0,0,0,0,0.390947,0.345588,0.250957,0,0,0,0,0,0,0,0.587863,0.179618,0,0,0,0,0,0,0,0,0.488837
"778",-0.109554,-1.98124,-3.07043,-1.52921,0.222034,-4.56573,1.89394,0.0477746,0.0331631,778,0.217606,1.99833,1.64498,0.793898,0.0885796,1.22261,1.16093,0.0300698,0.135317,1,0.0664626,0.270374,0.44013,0.247047,0.119457,-0.090247,0.100956,0.240985,0,0.997789,-0.228829,-0.097399,-0.374134,0.493693,0.196882,-0.170852,-0.198449,0,0,0.935166,0.177549,-0.321266,0.420661,0.683116,0.564814,0.375904,0,0,0,0.8748,0.0379264,0.0229617,0.279488,-0.349534,-0.0482034,0,0,0,0,0.833271,0.215522,0.0493994,0.367568,0.22915,0,0,0,0,0,0.719767,0.224885,-0.148412,-0.292279,0,0,0,0,0,0,0.596086,-0.0392687,0.251477,0,0,0,0,0,0,0,0.600628,-0.155421,0,0,0,0,0,0,0,0,0.730468
"779",-0.0695268,-2.28066,-2.85288,-1.3468,0.242681,-5.33411,1.73678,0.0317979,0.0235485,779,0.228127,2.07708,0.83955,0.530319,0.286175,1.57613,0.666438,0.0637998,0.067296,1,0.189681,0.141066,0.00800015,-0.382057,-0.126316,-0.105803,0.542896,0.306457,0,0.981846,-0.51464,-0.475472,0.297415,-0.235772,-0.120497,0.464816,-0.325585,0,0,0.845722,0.452887,-0.172158,-0.252004,0.503027,-0.326529,0.307076,0,0,0,0.754159,-0.317259,0.110545,0.284688,-0.151923,-0.296867,0,0,0,0,0.797048,0.42688,-0.498722,0.000904759,0.381852,0,0,0,0,0,0.818842,0.374349,0.436045,0.203613,0,0,0,0,0,0,0.501341,0.0736212,0.447948,0,0,0,0,0,0,0,0.404911,0.345605,0,0,0,0,0,0,0,0,0.33209
"780",-0.0643473,-2.3845,-2.46158,-0.917819,0.279351,-4.82255,1.84162,0.00524533,0.0338104,780,0.183603,2.8453,0.966885,0.426606,0.26587,1.31961,0.646242,0.033493,0.04069,1,0.261304,-0.0281789,0.0106028,-0.04886,-0.500779,-0.263666,0.757017,-0.501333,0,0.965257,-0.346475,-0.280153,-0.186673,0.13684,-0.619649,0.514361,-0.17624,0,0,0.937636,0.170801,0.0770061,0.245353,0.0964108,0.0663537,0.380583,0,0,0,0.944579,-0.578921,-0.156925,0.311273,0.154437,-0.0575924,0,0,0,0,0.788471,0.16823,-0.402772,-0.0430437,0.0937369,0,0,0,0,0,0.785729,0.14417,0.156569,0.0430243,0,0,0,0,0,0,0.507267,-0.169964,-0.115792,0,0,0,0,0,0,0,0.280803,0.0574766,0,0,0,0,0,0,0,0,0.736271
"781",-0.0694894,-2.42803,-2.25741,-0.799323,0.370046,-5.08022,2.1012,-0.00208768,0.0360339,781,0.240415,1.51847,1.08239,0.501417,0.277359,2.32686,0.347105,0.0442777,0.107018,1,0.41573,0.165571,0.0938877,-0.547243,-0.733542,-0.421375,-0.74072,-0.160923,0,0.909488,-0.483169,0.476839,0.261332,-0.0145267,-0.0172246,-0.275164,0.381572,0,0,0.859729,0.161682,0.0546361,0.0794725,-0.103697,0.0427087,-0.296275,0,0,0,0.858876,0.274281,0.211457,0.369392,-0.170901,-0.171922,0,0,0,0,0.744322,-0.240307,-0.472604,0.0959197,0.169373,0,0,0,0,0,0.594078,0.261896,-0.00160444,-0.521541,0,0,0,0,0,0,0.618869,0.164468,-0.0324729,0,0,0,0,0,0,0,0.555279,-0.41237,0,0,0,0,0,0,0,0,0.489259
"782",-0.0132286,-2.75734,-2.46056,-0.898677,0.200219,-4.48804,2.16229,-0.00901002,0.0107218,782,0.255197,2.16793,1.31051,0.477661,0.327045,1.4796,0.468555,0.0247242,0.114443,1,0.507218,-0.162924,0.116675,-0.514606,-0.707152,-0.0642347,-0.475086,-0.455453,0,0.861818,-0.491433,0.356125,-0.139369,0.112508,-0.178399,0.0474908,0.39985,0,0,0.85554,-0.133542,0.136932,0.23459,0.0597189,0.152509,-0.427953,0,0,0,0.917458,0.209117,0.0767293,0.453384,0.0044488,0.170473,0,0,0,0,0.808255,-0.00327827,-0.521865,0.143058,0.0781042,0,0,0,0,0,0.652952,0.430045,-0.175662,-0.292044,0,0,0,0,0,0,0.545567,0.42718,-0.187727,0,0,0,0,0,0,0,0.717603,0.022336,0,0,0,0,0,0,0,0,0.541615
"783",-0.00260435,-2.37935,-2.67467,-0.779683,0.167966,-3.09817,2.09553,-0.00377025,0.00743483,783,0.2696,2.41221,2.31698,0.459402,0.569397,0.891922,0.460153,0.0300833,0.142187,1,0.427446,-0.30434,0.108151,-0.578855,-0.682761,-0.247991,-0.308376,-0.39371,0,0.904041,-0.484949,0.559953,-0.086155,0.251525,-0.293584,-0.00146881,0.287409,0,0,0.819879,-0.130511,0.0354525,-0.0356604,5.17406e-05,0.00972741,-0.618302,0,0,0,0.811002,-0.055784,-0.0538138,0.406428,0.0619194,0.229844,0,0,0,0,0.808168,0.0357878,-0.499377,0.241067,-0.131994,0,0,0,0,0,0.682,0.354182,-0.296933,-0.0198051,0,0,0,0,0,0,0.558841,0.509469,-0.103265,0,0,0,0,0,0,0,0.703656,-0.17941,0,0,0,0,0,0,0,0,0.516331
"784",-0.00479213,-2.3496,-2.85736,-0.824238,0.176389,-3.34064,2.18229,0.0144666,0.0153033,784,0.306859,2.37605,2.32153,0.529803,0.419389,0.60635,0.3885,0.0106923,0.125321,1,0.418087,-0.349174,0.161478,-0.607296,-0.656677,-0.293887,-0.306773,-0.449534,0,0.908407,-0.505016,0.554378,-0.0512573,0.282795,-0.324771,-0.119522,0.307093,0,0,0.789327,-0.110776,0.0486728,-0.0583884,0.0975607,0.230509,-0.604809,0,0,0,0.8089,0.053916,-0.0567971,0.33645,-0.0412775,0.267256,0,0,0,0,0.789486,0.135981,-0.54737,0.19785,-0.0391819,0,0,0,0,0,0.680938,0.314076,-0.331766,0.0729871,0,0,0,0,0,0,0.535892,0.5502,-0.151287,0,0,0,0,0,0,0,0.620349,-0.0351672,0,0,0,0,0,0,0,0,0.485187
"785",-0.075466,-3.78245,-2.12101,-0.861929,0.290147,-4.15952,1.98686,0.00514949,0.0505019,785,0.146729,1.68054,0.350822,0.424451,0.196176,0.19892,0.563959,0.00897352,0.0935095,1,-0.291202,-0.0440817,-0.24256,0.0512165,-0.395585,-0.112977,-0.50385,-0.226579,0,0.956662,-0.165603,0.422851,-0.270054,0.405689,-0.214381,-0.610936,-0.238862,0,0,0.985207,0.627343,-0.317955,0.3769,-0.238808,0.199816,-0.351625,0,0,0,0.607291,-0.63283,0.217314,0.569074,-0.373952,-0.610001,0,0,0,0,0.650291,0.334929,0.0995582,0.0100686,0.0604975,0,0,0,0,0,0.614389,-0.0376974,-0.217748,-0.102105,0,0,0,0,0,0,0.740992,0.130447,0.346786,0,0,0,0,0,0,0,0.3586,0.19156,0,0,0,0,0,0,0,0,0.474157
"786",-0.0906175,-3.47612,-2.15627,-0.951951,0.438876,-6.21482,1.71614,0.0174712,-0.0119676,786,0.176611,2.14841,0.406541,0.559406,0.180609,0.854606,0.755051,0.0804996,0.0835933,1,-0.153643,0.12716,-0.51729,0.163712,-0.048759,-0.168547,-0.117391,-0.105432,0,0.988126,-0.239347,0.261022,-0.448159,0.314221,0.0301195,-0.376928,-0.726216,0,0,0.962571,0.296626,0.0657481,0.0238987,-0.117672,-0.36839,-0.128849,0,0,0,0.759139,-0.444069,-0.0375293,0.44873,-0.261121,-0.10267,0,0,0,0,0.755535,-0.134427,0.102477,-0.345754,-0.405048,0,0,0,0,0,0.937463,0.0692213,0.191851,0.129163,0,0,0,0,0,0,0.860341,-0.585426,0.17555,0,0,0,0,0,0,0,0.375731,0.2446,0,0,0,0,0,0,0,0,0.403679
"787",-0.123882,-2.18678,-2.02775,-1.3103,0.117168,-3.97923,2.33311,0.0717855,0.0401666,787,0.54895,1.86767,0.69143,0.912117,0.0485498,1.85096,0.685985,0.0494585,0.115526,1,-0.227439,-0.0762448,0.34164,-0.332417,-0.164411,0.704054,0.275164,-0.494675,0,0.973792,0.1419,0.0349673,0.071379,-0.366713,-0.310559,0.0188821,0.0788723,0,0,0.98694,0.14059,0.183984,0.238937,0.0172011,0.678524,0.364901,0,0,0,0.928598,0.174239,0.0744921,-0.00970796,-0.13885,0.377203,0,0,0,0,0.905646,-0.032539,-0.406866,-0.0047414,0.298766,0,0,0,0,0,0.880223,0.0952123,0.173328,-0.174782,0,0,0,0,0,0,0.482561,0.143131,-0.305781,0,0,0,0,0,0,0,0.627458,0.222177,0,0,0,0,0,0,0,0,0.459311
"788",-0.119016,-2.75961,-1.94909,-1.72808,0.206862,-4.37872,2.05512,0.0514186,0.0380002,788,0.367892,1.21704,0.389378,1.03399,0.0577932,2.0469,0.644043,0.0327754,0.0604261,1,0.123068,-0.11824,-0.328534,-0.497378,0.347276,0.0261096,-0.332117,0.118731,0,0.992398,-0.42823,0.175983,-0.366917,0.208211,-0.346192,0.522301,-0.503827,0,0,0.895901,-0.396437,0.0553195,0.169687,0.0369107,0.321889,0.349476,0,0,0,0.839007,-0.444668,-0.169657,-0.0156727,-0.296029,-0.130205,0,0,0,0,0.645908,0.188013,-0.755136,0.165627,-0.316358,0,0,0,0,0,0.862045,0.335701,-0.0506794,-0.118659,0,0,0,0,0,0,0.441516,0.0688604,-0.368176,0,0,0,0,0,0,0,0.62523,0.066225,0,0,0,0,0,0,0,0,0.582128
"789",-0.0130449,-3.73651,-2.36664,-1.02943,0.157999,-4.96496,2.05766,-0.00139341,0.00015319,789,0.252177,2.76033,0.575508,0.489957,0.125457,0.822994,0.369358,0.0349175,0.0824085,1,0.153563,-0.049648,-0.110344,-0.377332,-0.241148,-0.0847651,0.249632,-0.366248,0,0.988139,-0.249974,0.147885,-0.316722,-0.0119136,-0.0995567,-0.0695301,-0.359723,0,0,0.966979,0.855354,0.196667,-0.0371306,-0.493564,0.373142,-0.343412,0,0,0,0.48407,-0.55617,-0.134647,0.214802,-0.0788494,-0.441812,0,0,0,0,0.63977,0.0820873,-0.33585,0.484795,-0.162183,0,0,0,0,0,0.956796,0.0921317,-0.0989391,0.256878,0,0,0,0,0,0,0.756224,-0.524329,0.12859,0,0,0,0,0,0,0,0.517359,0.523831,0,0,0,0,0,0,0,0,0.20027
"790",0.0166327,-2.52381,-2.4639,-0.874657,0.322909,-6.01229,1.89929,0.0148305,-0.021524,790,0.30167,1.24515,0.436448,0.599664,0.216687,1.86682,0.419321,0.0648885,0.062579,1,-0.230299,-0.293513,-0.341729,-0.386103,-0.0112557,-0.173908,-0.125524,-0.141521,0,0.97312,-0.494095,-0.00442366,-0.153277,-0.181192,0.113885,-0.17542,-0.302134,0,0,0.818364,0.115813,-0.145533,0.142442,0.234982,-0.478872,0.359821,0,0,0,0.932625,0.153601,0.610665,-0.173021,0.107635,-0.448117,0,0,0,0,0.884679,0.0755877,-0.662572,-0.435718,0.039265,0,0,0,0,0,0.753742,0.2393,0.0583367,-0.441566,0,0,0,0,0,0,0.612672,0.395746,-0.560199,0,0,0,0,0,0,0,0.602246,-0.164109,0,0,0,0,0,0,0,0,0.145361
"791",0.0405094,-2.80213,-2.0696,-0.99327,0.113602,-4.08635,1.83697,0.0167161,0.0271391,791,0.360433,1.82154,0.564224,0.780145,0.168738,0.363551,0.563578,0.0209726,0.0534754,1,-0.195062,0.548043,-0.28545,-0.0126243,0.287433,-0.246228,0.409206,-0.114855,0,0.980791,0.138757,0.218945,-0.370421,0.0963146,-0.232069,0.318699,-0.42779,0,0,0.824861,0.0615407,0.205448,0.0876913,-0.0414517,0.338485,0.241195,0,0,0,0.931018,-0.424823,-0.70603,0.314913,-0.412332,-0.0934579,0,0,0,0,0.799966,0.196063,-0.15821,0.397104,-0.326824,0,0,0,0,0,0.602907,-0.586427,-0.0375511,-0.305132,0,0,0,0,0,0,0.644749,-0.474742,0.297458,0,0,0,0,0,0,0,0.248819,0.23322,0,0,0,0,0,0,0,0,0.627776
"792",0.0217903,-3.0071,-2.26623,-0.868133,0.214078,-5.001,1.67805,0.0246162,0.0630773,792,0.208942,2.43276,0.727767,0.582588,0.132436,2.23891,0.517408,0.0233648,0.0752769,1,-0.105802,0.426731,-0.192096,-0.0281198,-0.390529,-0.388765,-0.0506364,-0.471726,0,0.994387,-0.302715,0.0611249,-0.219024,-0.262862,0.143345,0.367487,-0.0874077,0,0,0.852211,0.168472,0.421135,0.284908,-0.0634099,-0.278048,0.159491,0,0,0,0.964873,-0.632341,0.0262321,0.138691,-0.25104,-0.226342,0,0,0,0,0.611579,0.283152,0.292531,-0.0567507,-0.587892,0,0,0,0,0,0.785083,-0.152645,0.315785,-0.0574512,0,0,0,0,0,0,0.834376,-0.00132643,-0.443439,0,0,0,0,0,0,0,0.786839,0.0998921,0,0,0,0,0,0,0,0,0.370988
"793",-0.0872801,-3.39068,-2.13907,-1.01002,0.286424,-5.40035,1.89017,-0.00936053,0.0597573,793,0.244154,2.97843,0.55339,0.39038,0.168676,0.424428,0.420641,0.0284781,0.0961509,1,-0.238585,0.437872,-0.0479489,-0.211228,-0.102385,-0.251747,0.280602,-0.42587,0,0.971122,-0.121348,-0.322358,0.129742,0.171574,0.254478,0.278707,0.0427072,0,0,0.89081,-0.0376171,-0.20838,0.304595,0.115536,0.45546,0.25602,0,0,0,0.944654,0.169315,0.0972683,0.236666,0.113244,-0.249908,0,0,0,0,0.930839,-0.67187,-0.155173,0.526635,0.122185,0,0,0,0,0,0.63752,0.109059,0.211858,-0.289868,0,0,0,0,0,0,0.875519,-0.288303,-0.0536566,0,0,0,0,0,0,0,0.466872,-0.174921,0,0,0,0,0,0,0,0,0.74591
"794",-0.0991552,-4.22446,-1.95341,-0.704795,0.390846,-5.67322,1.8625,-0.0104201,0.0574851,794,0.210473,1.58177,0.98478,0.635428,0.271709,1.82749,0.636109,0.037605,0.0430414,1,0.366261,-0.446922,-0.438673,-0.513427,-0.224469,-0.201931,-0.176983,0.228617,0,0.930512,-0.402007,0.0333079,-0.116968,0.0856075,0.144356,0.00924298,-0.626501,0,0,0.799157,0.755894,0.152211,-0.328879,0.0387247,-0.315019,-0.0488474,0,0,0,0.484852,-0.0821624,-0.245025,-0.176654,-0.554465,0.266525,0,0,0,0,0.832342,0.433602,-0.424194,0.0464613,0.290299,0,0,0,0,0,0.765556,0.303262,0.122181,-0.024554,0,0,0,0,0,0,0.796097,0.313339,0.530389,0,0,0,0,0,0,0,0.668322,-0.090731,0,0,0,0,0,0,0,0,0.327702
"795",-0.104415,-4.2052,-1.90646,-0.758993,0.39795,-5.38637,1.82097,0.00646367,0.0416115,795,0.23069,1.60374,0.820081,0.694885,0.227207,1.43399,0.607373,0.0308911,0.0356677,1,0.500337,-0.493455,-0.30526,-0.462239,-0.104233,-0.186689,-0.244033,0.234909,0,0.865831,-0.343216,0.0770766,-0.254986,0.160403,0.088217,0.242748,-0.665291,0,0,0.79919,0.73661,0.12959,-0.289351,0.0477836,-0.167092,-0.176541,0,0,0,0.598566,-0.148115,-0.40384,-0.253766,-0.676228,0.184616,0,0,0,0,0.826188,0.419594,-0.397091,0.148231,0.22564,0,0,0,0,0,0.735212,0.226744,0.0275848,-0.0258215,0,0,0,0,0,0,0.825585,0.275543,0.503332,0,0,0,0,0,0,0,0.545583,-0.124117,0,0,0,0,0,0,0,0,0.341507
"796",-0.000175679,-4.55323,-2.14273,-0.733883,0.441199,-5.12625,2.01886,-0.0144457,0.00987829,796,0.199605,2.16087,0.379394,0.98482,0.270265,1.08515,0.384559,0.0532026,0.0606587,1,0.156726,-0.109761,-0.0227287,0.0539878,0.226427,-0.445084,0.273905,-0.345604,0,0.987642,-0.0803958,0.0460954,-0.294446,-0.232842,0.0448983,-0.0456761,0.00145098,0,0,0.990701,-0.291645,-0.326655,0.387321,-0.24871,0.299151,0.197118,0,0,0,0.955145,0.427497,0.470845,0.283944,0.0731223,-0.128258,0,0,0,0,0.787991,0.11412,-0.238998,-0.0530393,-0.278664,0,0,0,0,0,0.713989,-0.0266305,0.0848611,0.515439,0,0,0,0,0,0,0.774322,-0.624113,-0.376336,0,0,0,0,0,0,0,0.654614,0.170336,0,0,0,0,0,0,0,0,0.557922
"797",-0.0670364,-4.17754,-2.24373,-0.922242,0.307358,-4.60366,1.67839,0.00611209,0.00562039,797,0.265924,2.52989,0.429799,0.402319,0.306787,1.57338,0.694182,0.0144641,0.0835058,1,0.485192,-0.531192,-0.136826,-0.695114,-0.588641,0.0688822,-0.0444246,0.100288,0,0.874408,-0.166197,0.266304,-0.162115,0.121794,0.262436,0.41431,-0.309265,0,0,0.830791,0.569101,-0.461511,-0.00609664,0.516367,-0.231727,-0.0864172,0,0,0,0.765823,-0.377679,-0.0948523,0.130155,-0.083233,0.245283,0,0,0,0,0.36729,0.130208,-0.176347,-0.0699682,-0.200879,0,0,0,0,0,0.782739,-0.138471,0.590296,0.213372,0,0,0,0,0,0,0.769763,-0.192607,0.423185,0,0,0,0,0,0,0,0.612622,0.23721,0,0,0,0,0,0,0,0,0.710937
"798",-0.0760935,-2.83417,-2.0471,-1.0985,0.141153,-4.28578,2.09228,0.0519951,0.00605866,798,0.382012,1.93758,0.502209,0.644621,0.320205,1.19854,0.610821,0.0865791,0.147947,1,0.34101,-0.722492,0.165398,0.0863939,-0.342717,-0.199432,0.108314,-0.076608,0,0.94006,0.375517,-0.0468524,0.0532895,-0.186261,-0.0394998,-0.317102,-0.633063,0,0,0.580511,0.561191,-0.0901946,0.236893,-0.196444,-0.307088,-0.623759,0,0,0,0.809637,-0.680653,0.48996,0.0258653,-0.0388687,-0.102155,0,0,0,0,0.719912,-0.20166,-0.0503744,-0.157434,-0.0641666,0,0,0,0,0,0.714847,-0.424006,-0.0762088,-0.113221,0,0,0,0,0,0,0.858539,-0.293391,0.124124,0,0,0,0,0,0,0,0.821723,0.212802,0,0,0,0,0,0,0,0,0.340916
"799",-0.0567996,-2.88482,-1.98852,-1.06752,0.115573,-4.19472,2.07442,0.0344882,0.0191085,799,0.31003,2.36303,0.643384,0.807116,0.366139,1.29822,0.58243,0.161573,0.126421,1,0.335996,-0.514475,0.166753,0.0946179,-0.555262,-0.216429,0.126255,-0.0612504,0,0.941863,0.525292,-0.159096,0.28308,-0.217116,-0.0524729,-0.207851,-0.7293,0,0,0.677778,0.546426,-0.00783466,0.272916,-0.221246,-0.369389,-0.493153,0,0,0,0.805171,-0.574655,0.429399,0.113476,-0.087296,-0.108535,0,0,0,0,0.761987,-0.367682,-0.079035,-0.217504,-0.0721697,0,0,0,0,0,0.500488,-0.280321,-0.306648,0.0153437,0,0,0,0,0,0,0.896523,-0.273449,0.0932846,0,0,0,0,0,0,0,0.762019,0.253385,0,0,0,0,0,0,0,0,0.361994
