"","time","x","y","pupil","num_fields","is_valid_row","real_row","conf_start","stim_start","conf_end","stim_end","trial","pre_stim","ref_mean","ref_sd","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness","X","n"
"1590101",10766962,"  909.7","650.7",4791,5,TRUE,1581445,FALSE,FALSE,FALSE,FALSE,347,FALSE,4988.33663366337,10.2237734987849,NA,NA,9,"Main",24,0.798708700000134,"down",1,270,"down",0.777755102040816,"conf","0.78","0.7052082999998674","2.1867671892659177",2.10888905280606,0.576718995589897,5,2654,"h","r",NA,1590101
"1590201",10767062,"  921.7","642.1",4770,5,TRUE,1581545,FALSE,FALSE,FALSE,FALSE,347,FALSE,4988.33663366337,10.2237734987849,NA,NA,9,"Main",24,0.798708700000134,"down",1,270,"down",0.777755102040816,"conf","0.78","0.7052082999998674","2.1867671892659177",2.10888905280606,0.576718995589897,5,2654,"h","r",NA,1590201
"1590301",10767162,"  911.9","646.8",4761,5,TRUE,1581645,FALSE,FALSE,FALSE,FALSE,347,FALSE,4988.33663366337,10.2237734987849,NA,NA,9,"Main",24,0.798708700000134,"down",1,270,"down",0.777755102040816,"conf","0.78","0.7052082999998674","2.1867671892659177",2.10888905280606,0.576718995589897,5,2654,"h","r",NA,1590301
"1590401",10767262,"  912.4","648.9",4714,5,TRUE,1581745,FALSE,FALSE,FALSE,FALSE,347,FALSE,4988.33663366337,10.2237734987849,NA,NA,9,"Main",24,0.798708700000134,"down",1,270,"down",0.777755102040816,"conf","0.78","0.7052082999998674","2.1867671892659177",2.10888905280606,0.576718995589897,5,2654,"h","r",NA,1590401
"1590501",10767362,"  915.8","643.8",4689,5,TRUE,1581846,FALSE,FALSE,FALSE,FALSE,347,FALSE,4988.33663366337,10.2237734987849,NA,NA,9,"Main",24,0.798708700000134,"down",1,270,"down",0.777755102040816,"conf","0.78","0.7052082999998674","2.1867671892659177",2.10888905280606,0.576718995589897,5,2654,"h","r",NA,1590501
"1590601",10767462,"  913.6","642.3",4670,5,TRUE,1581946,FALSE,FALSE,FALSE,FALSE,347,FALSE,4988.33663366337,10.2237734987849,NA,NA,9,"Main",24,0.798708700000134,"down",1,270,"down",0.777755102040816,"conf","0.78","0.7052082999998674","2.1867671892659177",2.10888905280606,0.576718995589897,5,2654,"h","r",NA,1590601
"1590701",10767562,"  916.7","645",4645,5,TRUE,1582046,FALSE,FALSE,FALSE,FALSE,347,FALSE,4988.33663366337,10.2237734987849,NA,NA,9,"Main",24,0.798708700000134,"down",1,270,"down",0.777755102040816,"conf","0.78","0.7052082999998674","2.1867671892659177",2.10888905280606,0.576718995589897,5,2654,"h","r",NA,1590701
"1590801",10767662,"  938.1","640.7",4634,5,TRUE,1582150,FALSE,FALSE,FALSE,FALSE,347,FALSE,4988.33663366337,10.2237734987849,NA,NA,9,"Main",24,0.798708700000134,"down",1,270,"down",0.777755102040816,"conf","0.78","0.7052082999998674","2.1867671892659177",2.10888905280606,0.576718995589897,5,2654,"h","r",NA,1590801
"1590901",10767762,"  942.8","639.6",4615,5,TRUE,1582250,FALSE,FALSE,FALSE,FALSE,347,FALSE,4988.33663366337,10.2237734987849,NA,NA,9,"Main",24,0.798708700000134,"down",1,270,"down",0.777755102040816,"conf","0.78","0.7052082999998674","2.1867671892659177",2.10888905280606,0.576718995589897,5,2654,"h","r",NA,1590901
"1591001",10767862,"  939.5","644.9",4619,5,TRUE,1582350,FALSE,FALSE,FALSE,FALSE,347,FALSE,4988.33663366337,10.2237734987849,NA,NA,9,"Main",24,0.798708700000134,"down",1,270,"down",0.777755102040816,"conf","0.78","0.7052082999998674","2.1867671892659177",2.10888905280606,0.576718995589897,5,2654,"h","r",NA,1591001
"1591101",10767962," 1083.6","638.6",4613,5,TRUE,1582454,FALSE,FALSE,FALSE,FALSE,347,FALSE,4988.33663366337,10.2237734987849,NA,NA,9,"Main",24,0.798708700000134,"down",1,270,"down",0.777755102040816,"conf","0.78","0.7052082999998674","2.1867671892659177",2.10888905280606,0.576718995589897,5,2654,"h","r",NA,1591101
"1591201",10768062," 1082.8","633.1",4614,5,TRUE,1582555,FALSE,FALSE,FALSE,FALSE,347,FALSE,4988.33663366337,10.2237734987849,NA,NA,9,"Main",24,0.798708700000134,"down",1,270,"down",0.777755102040816,"conf","0.78","0.7052082999998674","2.1867671892659177",2.10888905280606,0.576718995589897,5,2654,"h","r",NA,1591201
"1591301",10770339,"  921.5","626.7",4634,5,TRUE,NA,NA,NA,NA,NA,348,TRUE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1591301
"1591401",10770337,"  919.2","632.3",4640,5,TRUE,1582701,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1591401
"1591501",10770436,"  919.7","630.6",4628,5,TRUE,1582801,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1591501
"1591601",10770536,"  920.7","628.7",4666,5,TRUE,1582901,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1591601
"1591701",10770636,"  918.7","633.6",4683,5,TRUE,1583001,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1591701
"1591801",10770736,"  918.8","637.2",4692,5,TRUE,1583101,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1591801
"1591901",10770836,"  920.7","636",4714,5,TRUE,1583201,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1591901
"1592001",10770936,"  919.6","640",4700,5,TRUE,1583301,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1592001
"1592101",10771036,"  925.4","636.2",4673,5,TRUE,1583401,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1592101
"1592201",10771135,"  927.2","638",4637,5,TRUE,1583501,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1592201
"1592301",10771235,"  921.3","637.5",4639,5,TRUE,1583601,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1592301
"1592401",10771335,"  923.1","637.3",4630,5,TRUE,1583701,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1592401
"1592501",10771435,"  923.3","639.7",4635,5,TRUE,1583801,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1592501
"1592601",10771535,"  907.3","637.2",4636,5,TRUE,1583905,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1592601
"1592701",10771635,"  905.9","638.8",4634,5,TRUE,1584005,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1592701
"1592801",10771735,"  901.9","635",4642,5,TRUE,1584105,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1592801
"1592901",10771835,"  903.9","639.1",4666,5,TRUE,1584205,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1592901
"1593001",10771935,"  968.5","629.2",4658,5,TRUE,1584309,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1593001
"1593101",10772035,"  962.8","634",4666,5,TRUE,1584409,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1593101
"1593201",10772135,"  963.3","635.7",4700,5,TRUE,1584509,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1593201
"1593301",10772235,"  913.2","627.5",4701,5,TRUE,1584613,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1593301
"1593401",10772335,"  915.8","629.9",4741,5,TRUE,1584713,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1593401
"1593501",10772435,"  917.4","637.5",4714,5,TRUE,1584813,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1593501
"1593601",10772535,"  916.7","624.3",4713,5,TRUE,1584913,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1593601
"1593701",10772635,"  911.8","630.6",4682,5,TRUE,1585013,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1593701
"1593801",10772735,"  911.9","637.3",4687,5,TRUE,1585113,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1593801
"1593901",10772835,"  922.6","635.5",4673,5,TRUE,1585213,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1593901
"1594001",10772935,"  921.0","634.6",4663,5,TRUE,1585313,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1594001
"1594101",10773035,"  912.9","635.9",4653,5,TRUE,1585413,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1594101
"1594201",10773135,"  915.3","636",4654,5,TRUE,1585513,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1594201
"1594301",10773235,"  918.3","644.5",4663,5,TRUE,1585613,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1594301
"1594401",10773335,"  922.0","638.5",4685,5,TRUE,1585713,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1594401
"1594501",10773435,"  921.8","636.1",4674,5,TRUE,1585814,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1594501
"1594601",10773535,"  929.2","640.5",4678,5,TRUE,1585914,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1594601
"1594701",10773635," 1108.5","632",4649,5,TRUE,1586018,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1594701
"1594801",10773735," 1109.1","629.5",4690,5,TRUE,1586118,FALSE,FALSE,FALSE,FALSE,348,FALSE,4627.92156862745,8.27340517312007,NA,NA,9,"Main",25,0.796233400000347,"down",1,270,"down",0.818163265306122,"control","0.94","0.6836165000004257","3.123464242977837",3.02431511411163,0.407046420410686,5,2654,"h","r",NA,1594801
